tag,side,t_signal,t_entry,entry,stop0,t_exit,reason,gross_px,net_px,risk_px,R,gross_R,mfe_R,mae_R,net_usd_1,m_anchor,m_internal,m_anchor_i,m_internal_i,m_tgt1,m_day,m_confirm_bar
A4_k1_close_nearest,1,2025-09-10 13:40:00+00:00,2025-09-10 13:39:00+00:00,24940.25,24725.75,2025-09-10 16:00:00+00:00,time,10.0,9.0,214.5,0.04195804195804196,0.046620046620046623,0.23426573426573427,-0.21561771561771562,18.0,24726.25,24929.75,84482,84732,25014.0,2025-09-10,84745
A4_k1_close_nearest,-1,2025-09-11 14:10:00+00:00,2025-09-11 14:09:00+00:00,24985.5,25041.25,2025-09-11 15:18:00+00:00,stop,-55.5,-56.5,55.75,-1.0134529147982063,-0.9955156950672646,0.6995515695067265,-1.1300448430493273,-113.0,25040.75,24997.5,84732,85020,24844.75,2025-09-11,85027
A4_k1_close_nearest,1,2025-09-12 13:30:00+00:00,2025-09-12 13:29:00+00:00,25040.25,24844.25,2025-09-12 13:30:00+00:00,target,11.5,10.75,196.0,0.0548469387755102,0.058673469387755105,0.11734693877551021,-0.006377551020408163,21.5,24844.75,25038.25,85008,85290,25051.5,2025-09-12,85295
A4_k1_close_nearest,1,2025-09-12 13:40:00+00:00,2025-09-12 13:39:00+00:00,25013.5,24844.25,2025-09-12 14:03:00+00:00,target,38.25,37.5,169.25,0.22156573116691286,0.2259970457902511,0.24519940915805022,-0.03840472673559823,75.0,24844.75,25005.0,85008,85254,25051.5,2025-09-12,85297
A4_k1_close_nearest,1,2025-09-12 15:25:00+00:00,2025-09-12 15:24:00+00:00,25092.25,24844.25,2025-09-12 16:00:00+00:00,time,-1.5,-2.5,248.0,-0.010080645161290322,-0.006048387096774193,0.029233870967741934,-0.08266129032258064,-5.0,24844.75,25080.5,85008,85316,25115.5,2025-09-12,85318
A4_k1_close_nearest,1,2025-09-15 14:35:00+00:00,2025-09-15 14:34:00+00:00,25240.75,24968.0,2025-09-15 15:00:00+00:00,target,24.75,24.0,272.75,0.08799266727772685,0.09074243813015583,0.1384051329055912,-0.01466544454628781,48.0,24968.5,25228.75,85233,85582,25265.25,2025-09-15,85584
A4_k1_close_nearest,1,2025-09-15 15:25:00+00:00,2025-09-15 15:24:00+00:00,25247.75,24968.0,2025-09-15 15:50:00+00:00,target,31.0,30.25,279.75,0.10813226094727435,0.11081322609472744,0.12332439678284182,-0.0017873100983020554,60.5,24968.5,25245.25,85233,85592,25278.5,2025-09-15,85594
A4_k1_close_nearest,1,2025-09-16 13:30:00+00:00,2025-09-16 13:29:00+00:00,25344.75,25074.75,2025-09-16 16:00:00+00:00,time,-76.75,-77.75,270.0,-0.287962962962963,-0.28425925925925927,0.03981481481481482,-0.3101851851851852,-155.5,25075.25,25343.75,85506,85841,25366.5,2025-09-16,85847
A4_k1_close_nearest,-1,2025-09-17 13:30:00+00:00,2025-09-17 13:29:00+00:00,25280.5,25404.0,2025-09-17 13:33:00+00:00,target,13.5,12.75,123.5,0.10323886639676114,0.10931174089068826,0.11538461538461539,-0.16396761133603238,25.5,25403.5,25290.75,85792,86063,25267.25,2025-09-17,86123
A4_k1_close_nearest,1,2025-09-17 13:35:00+00:00,2025-09-17 13:34:00+00:00,25261.0,25217.0,2025-09-17 14:01:00+00:00,stop,-43.75,-44.75,44.0,-1.0170454545454546,-0.9943181818181818,0.4431818181818182,-1.0681818181818181,-89.5,25217.5,25258.25,86066,86108,25290.5,2025-09-17,86124
A4_k1_close_nearest,1,2025-09-18 13:50:00+00:00,2025-09-18 13:49:00+00:00,25413.0,25205.0,2025-09-18 13:51:00+00:00,target,37.75,37.0,208.0,0.1778846153846154,0.1814903846153846,0.20192307692307693,-0.003605769230769231,74.0,25205.5,25367.0,86201,86320,25450.5,2025-09-18,86403
A4_k1_close_nearest,-1,2025-09-19 13:50:00+00:00,2025-09-19 13:49:00+00:00,25549.75,25572.75,2025-09-19 15:06:00+00:00,target,59.5,58.75,23.0,2.5543478260869565,2.5869565217391304,2.6847826086956523,-0.9891304347826086,117.5,25572.25,25553.25,86422,86443,25490.5,2025-09-19,86679
A4_k1_close_nearest,1,2025-09-19 15:10:00+00:00,2025-09-19 15:09:00+00:00,25498.75,25315.75,2025-09-19 16:00:00+00:00,time,29.0,28.0,183.0,0.15300546448087432,0.15846994535519127,0.20491803278688525,-0.1871584699453552,56.0,25316.25,25490.5,86243,86669,25553.25,2025-09-19,86695
A4_k1_close_nearest,-1,2025-09-22 13:40:00+00:00,2025-09-22 13:39:00+00:00,25591.0,25645.0,2025-09-22 14:06:00+00:00,stop,-53.75,-54.75,54.0,-1.0138888888888888,-0.9953703703703703,0.24074074074074073,-1.0092592592592593,-109.5,25644.5,25614.5,86753,86855,25554.0,2025-09-22,86953
A4_k1_close_nearest,1,2025-09-23 13:30:00+00:00,2025-09-23 13:29:00+00:00,25757.5,25522.25,2025-09-23 16:00:00+00:00,time,-55.0,-56.0,235.25,-0.23804463336875664,-0.23379383634431455,0.03719447396386823,-0.30393198724760895,-112.0,25522.75,25754.0,86940,87225,25767.5,2025-09-23,87227
A4_k1_close_nearest,-1,2025-09-24 13:35:00+00:00,2025-09-24 13:34:00+00:00,25596.5,25768.0,2025-09-24 13:35:00+00:00,target,-31.75,-1.25,171.5,-0.007288629737609329,-0.18513119533527697,0.0029154518950437317,-0.09620991253644315,-2.5,25767.5,25653.0,87221,87487,25628.5,2025-09-24,87504
A4_k1_close_nearest,1,2025-09-24 13:55:00+00:00,2025-09-24 13:54:00+00:00,25559.0,25535.25,2025-09-24 15:11:00+00:00,stop,-23.5,-24.5,23.75,-1.0315789473684212,-0.9894736842105263,1.6210526315789473,-1.063157894736842,-49.0,25535.75,25546.25,87278,87295,25645.0,2025-09-24,87508
A4_k1_close_nearest,-1,2025-09-25 14:45:00+00:00,2025-09-25 14:44:00+00:00,25385.25,25670.25,2025-09-25 16:00:00+00:00,time,-48.25,-49.25,285.0,-0.17280701754385966,-0.1692982456140351,0.15789473684210525,-0.2394736842105263,-98.5,25669.75,25398.25,87462,87791,25186.5,2025-09-25,87794
A4_k1_close_nearest,1,2025-09-26 13:35:00+00:00,2025-09-26 13:34:00+00:00,25449.5,25324.25,2025-09-26 13:35:00+00:00,target,-5.75,-0.25,125.25,-0.001996007984031936,-0.04590818363273453,0.09580838323353294,-0.08383233532934131,-0.5,25324.75,25384.5,88002,88038,25443.5,2025-09-26,88056
A4_k1_close_nearest,-1,2025-09-26 13:55:00+00:00,2025-09-26 13:54:00+00:00,25446.25,25545.0,2025-09-26 14:11:00+00:00,target,93.25,92.5,98.75,0.9367088607594937,0.9443037974683545,0.959493670886076,-0.44050632911392407,185.0,25544.5,25469.0,87667,88058,25353.25,2025-09-26,88060
A4_k1_close_nearest,1,2025-09-26 14:15:00+00:00,2025-09-26 14:14:00+00:00,25362.25,25324.25,2025-09-26 14:24:00+00:00,stop,-37.75,-38.75,38.0,-1.019736842105263,-0.993421052631579,0.23026315789473684,-1.0460526315789473,-77.5,25324.75,25346.5,88002,88031,25443.5,2025-09-26,88064
A4_k1_close_nearest,1,2025-09-26 15:20:00+00:00,2025-09-26 15:19:00+00:00,25360.25,25276.0,2025-09-26 16:00:00+00:00,time,-22.25,-23.25,84.25,-0.27596439169139464,-0.26409495548961426,0.39465875370919884,-0.42136498516320475,-46.5,25276.5,25306.5,88067,88072,25399.25,2025-09-26,88077
A4_k1_close_nearest,1,2025-09-29 13:30:00+00:00,2025-09-29 13:29:00+00:00,25608.0,25276.0,2025-09-29 13:42:00+00:00,target,42.75,42.0,332.0,0.12650602409638553,0.12876506024096385,0.12876506024096385,-0.009789156626506024,84.0,25276.5,25602.75,88067,88263,25650.5,2025-09-29,88331
A4_k1_close_nearest,1,2025-09-29 14:25:00+00:00,2025-09-29 14:24:00+00:00,25722.0,25276.0,2025-09-29 16:00:00+00:00,time,-116.25,-117.25,446.0,-0.26289237668161436,-0.26065022421524664,0.008968609865470852,-0.30213004484304934,-234.5,25276.5,25676.0,88067,88338,25731.5,2025-09-29,88342
A4_k1_close_nearest,1,2025-09-30 13:30:00+00:00,2025-09-30 13:29:00+00:00,25577.5,25510.25,2025-09-30 13:37:00+00:00,stop,-67.0,-68.0,67.25,-1.0111524163568772,-0.9962825278810409,0.1449814126394052,-1.137546468401487,-136.0,25510.75,25572.25,88538,88603,25588.25,2025-09-30,88607
A4_k1_close_nearest,-1,2025-09-30 14:35:00+00:00,2025-09-30 14:34:00+00:00,25548.0,25732.0,2025-09-30 16:00:00+00:00,time,-18.75,-19.75,184.0,-0.10733695652173914,-0.10190217391304347,0.21331521739130435,-0.39402173913043476,-39.5,25731.5,25555.75,88339,88618,25502.75,2025-09-30,88620
A4_k1_close_nearest,1,2025-10-01 13:35:00+00:00,2025-10-01 13:34:00+00:00,25572.25,25389.75,2025-10-01 13:35:00+00:00,target,-24.25,-0.5,182.5,-0.0027397260273972603,-0.13287671232876713,0.07671232876712329,-0.056164383561643834,-1.0,25390.25,25502.5,88805,88869,25547.75,2025-10-01,88884
A4_k1_close_nearest,-1,2025-10-01 13:40:00+00:00,2025-10-01 13:39:00+00:00,25584.25,25670.75,2025-10-01 13:49:00+00:00,target,59.0,58.25,86.5,0.6734104046242775,0.6820809248554913,1.0751445086705202,-0.12138728323699421,116.5,25670.25,25593.5,88684,88723,25525.5,2025-10-01,88885
A4_k1_close_nearest,1,2025-10-01 13:55:00+00:00,2025-10-01 13:54:00+00:00,25535.0,25389.75,2025-10-01 13:56:00+00:00,target,13.0,12.25,145.25,0.08433734939759036,0.08950086058519793,0.20309810671256454,-0.055077452667814115,24.5,25390.25,25487.5,88805,88854,25547.75,2025-10-01,88888
A4_k1_close_nearest,-1,2025-10-01 14:25:00+00:00,2025-10-01 14:24:00+00:00,25627.5,25670.75,2025-10-01 15:01:00+00:00,stop,-43.0,-44.0,43.25,-1.0173410404624277,-0.9942196531791907,0.0,-1.1502890173410405,-88.0,25670.25,25633.5,88684,88704,25525.5,2025-10-01,88894
A4_k1_close_nearest,1,2025-10-01 15:20:00+00:00,2025-10-01 15:19:00+00:00,25636.5,25389.75,2025-10-01 15:35:00+00:00,target,32.25,31.5,246.75,0.1276595744680851,0.13069908814589665,0.13677811550151975,-0.016210739614994935,63.0,25390.25,25635.0,88805,88899,25668.5,2025-10-01,88905
A4_k1_close_nearest,1,2025-10-02 13:45:00+00:00,2025-10-02 13:44:00+00:00,25805.25,25389.75,2025-10-02 16:00:00+00:00,time,29.0,28.0,415.5,0.06738868832731648,0.06979542719614922,0.10348977135980746,-0.13237063778580024,56.0,25390.25,25794.5,88805,89004,25936.5,2025-10-02,89162
A4_k1_close_nearest,-1,2025-10-03 13:35:00+00:00,2025-10-03 13:34:00+00:00,25901.5,25954.0,2025-10-03 13:41:00+00:00,target,27.25,26.5,52.5,0.5047619047619047,0.5190476190476191,0.5476190476190477,-0.4142857142857143,53.0,25953.5,25920.5,89395,89416,25874.5,2025-10-03,89436
A4_k1_close_nearest,1,2025-10-03 13:45:00+00:00,2025-10-03 13:44:00+00:00,25891.5,25749.75,2025-10-03 13:46:00+00:00,target,12.0,11.25,141.75,0.07936507936507936,0.08465608465608465,0.08994708994708994,-0.03527336860670194,22.5,25750.25,25871.75,89178,89430,25903.25,2025-10-03,89438
A4_k1_close_nearest,-1,2025-10-03 13:55:00+00:00,2025-10-03 13:54:00+00:00,25894.0,25954.0,2025-10-03 13:56:00+00:00,target,24.0,23.25,60.0,0.3875,0.4,0.525,-0.016666666666666666,46.5,25953.5,25923.25,89395,89438,25870.25,2025-10-03,89440
A4_k1_close_nearest,1,2025-10-03 14:00:00+00:00,2025-10-03 13:59:00+00:00,25863.5,25749.75,2025-10-03 15:57:00+00:00,target,40.0,39.25,113.75,0.34505494505494505,0.3516483516483517,0.3956043956043956,-0.49230769230769234,78.5,25750.25,25859.75,89178,89427,25903.25,2025-10-03,89441
A4_k1_close_nearest,1,2025-10-06 13:45:00+00:00,2025-10-06 13:44:00+00:00,25897.25,25729.25,2025-10-06 15:49:00+00:00,target,61.0,60.25,168.0,0.3586309523809524,0.3630952380952381,0.3705357142857143,-0.18154761904761904,120.5,25729.75,25881.0,89515,89674,25958.0,2025-10-06,89714
A4_k1_close_nearest,1,2025-10-07 13:35:00+00:00,2025-10-07 13:34:00+00:00,25995.25,25801.0,2025-10-07 15:32:00+00:00,stop,-194.0,-195.0,194.25,-1.0038610038610039,-0.9987129987129987,0.1377091377091377,-1.0025740025740026,-390.0,25801.5,25988.5,89642,89986,26031.25,2025-10-07,89988
A4_k1_close_nearest,-1,2025-10-08 13:30:00+00:00,2025-10-08 13:29:00+00:00,25836.5,26022.5,2025-10-08 16:00:00+00:00,time,-174.5,-175.5,186.0,-0.9435483870967742,-0.9381720430107527,0.036290322580645164,-0.9731182795698925,-351.0,26022.0,25849.5,89993,90244,25811.75,2025-10-08,90263
A4_k1_close_nearest,-1,2025-10-09 13:30:00+00:00,2025-10-09 13:29:00+00:00,26085.25,26150.0,2025-10-09 13:30:00+00:00,target,14.5,13.75,64.75,0.21235521235521235,0.22393822393822393,0.35135135135135137,-0.015444015444015444,27.5,26149.5,26091.0,90372,90534,26071.0,2025-10-09,90539
A4_k1_close_nearest,1,2025-10-09 13:35:00+00:00,2025-10-09 13:34:00+00:00,26064.0,25782.25,2025-10-09 16:00:00+00:00,time,-44.0,-45.0,281.75,-0.15971606033717836,-0.15616681455190773,0.03371783496007098,-0.4046140195208518,-90.0,25782.75,26060.25,90182,90505,26091.0,2025-10-09,90540
A4_k1_close_nearest,-1,2025-10-10 13:30:00+00:00,2025-10-10 13:29:00+00:00,26070.0,26150.0,2025-10-10 14:57:00+00:00,target,25.25,24.5,80.0,0.30625,0.315625,0.665625,-0.93125,49.0,26149.5,26070.5,90372,90810,26045.0,2025-10-10,90815
A4_k1_close_nearest,1,2025-10-13 13:40:00+00:00,2025-10-13 13:39:00+00:00,25515.75,24913.75,2025-10-13 13:59:00+00:00,target,130.0,129.25,602.0,0.21470099667774087,0.2159468438538206,0.22259136212624583,-0.04817275747508306,258.5,24914.25,25490.25,90905,91064,25645.5,2025-10-13,91093
A4_k1_close_nearest,-1,2025-10-13 14:10:00+00:00,2025-10-13 14:09:00+00:00,25660.0,26145.0,2025-10-13 14:51:00+00:00,target,123.0,122.25,485.0,0.2520618556701031,0.2536082474226804,0.2582474226804124,-0.021134020618556702,244.5,26144.5,25665.5,90819,91027,25537.25,2025-10-13,91099
A4_k1_close_nearest,-1,2025-10-14 14:25:00+00:00,2025-10-14 14:24:00+00:00,25444.75,25778.25,2025-10-14 16:00:00+00:00,time,-116.25,-117.25,333.5,-0.35157421289355323,-0.348575712143928,0.05322338830584707,-0.4497751124437781,-234.5,25777.75,25449.0,91230,91318,25311.75,2025-10-14,91378
A4_k1_close_nearest,1,2025-10-15 13:35:00+00:00,2025-10-15 13:34:00+00:00,25717.75,25426.5,2025-10-15 13:57:00+00:00,target,57.5,56.75,291.25,0.19484978540772532,0.19742489270386265,0.2,-0.2206008583690987,113.5,25427.0,25711.5,91384,91626,25775.0,2025-10-15,91644
A4_k1_close_nearest,-1,2025-10-15 14:00:00+00:00,2025-10-15 13:59:00+00:00,25770.5,25782.25,2025-10-15 14:00:00+00:00,stop,-11.5,-12.5,11.75,-1.0638297872340425,-0.9787234042553191,0.06382978723404255,-1.7234042553191489,-25.0,25781.75,25775.0,91637,91641,25743.5,2025-10-15,91649
A4_k1_close_nearest,1,2025-10-15 14:55:00+00:00,2025-10-15 14:54:00+00:00,25840.5,25426.5,2025-10-15 16:00:00+00:00,time,-149.25,-150.25,414.0,-0.36292270531400966,-0.3605072463768116,0.07004830917874397,-0.501207729468599,-300.5,25427.0,25835.5,91384,91658,25874.25,2025-10-15,91660
A4_k1_close_nearest,-1,2025-10-16 13:35:00+00:00,2025-10-16 13:34:00+00:00,25845.75,25874.75,2025-10-16 13:45:00+00:00,stop,-28.75,-29.75,29.0,-1.0258620689655173,-0.9913793103448276,1.8362068965517242,-1.1982758620689655,-59.5,25874.25,25855.75,91655,91911,25777.25,2025-10-16,91920
A4_k1_close_nearest,1,2025-10-16 14:15:00+00:00,2025-10-16 14:14:00+00:00,25800.25,25419.5,2025-10-16 14:18:00+00:00,target,43.5,42.75,380.75,0.11227839789888379,0.11424819435325016,0.12409717662508207,-0.0334865397242285,85.5,25420.0,25777.25,91689,91908,25843.5,2025-10-16,91928
A4_k1_close_nearest,-1,2025-10-16 14:20:00+00:00,2025-10-16 14:19:00+00:00,25826.5,25882.5,2025-10-16 14:36:00+00:00,stop,-55.75,-56.75,56.0,-1.0133928571428572,-0.9955357142857143,0.44642857142857145,-1.1875,-113.5,25882.0,25844.75,91923,91927,25762.25,2025-10-16,91929
A4_k1_close_nearest,1,2025-10-17 13:35:00+00:00,2025-10-17 13:34:00+00:00,25536.5,25166.25,2025-10-17 13:35:00+00:00,target,-5.75,-0.75,370.25,-0.002025658338960162,-0.015530047265361242,0.0587440918298447,-0.022957461174881837,-1.5,25166.75,25474.25,92134,92193,25530.5,2025-10-17,92196
A4_k1_close_nearest,-1,2025-10-17 13:40:00+00:00,2025-10-17 13:39:00+00:00,25492.25,25721.0,2025-10-17 13:40:00+00:00,target,18.25,17.5,228.75,0.07650273224043716,0.07978142076502732,0.10819672131147541,-0.046994535519125684,35.0,25720.5,25559.0,91965,92182,25474.25,2025-10-17,92197
A4_k1_close_nearest,-1,2025-10-17 13:55:00+00:00,2025-10-17 13:54:00+00:00,25604.5,25721.0,2025-10-17 15:22:00+00:00,target,130.5,129.75,116.5,1.113733905579399,1.1201716738197425,1.1351931330472103,-0.9678111587982833,259.5,25720.5,25615.0,91965,92012,25474.25,2025-10-17,92200
A4_k1_close_nearest,1,2025-10-21 13:35:00+00:00,2025-10-21 13:34:00+00:00,26037.5,25712.0,2025-10-21 14:57:00+00:00,target,13.75,13.0,325.5,0.039938556067588324,0.042242703533026116,0.04608294930875576,-0.23963133640552994,26.0,25712.5,26015.25,92314,92710,26051.0,2025-10-21,92748
A4_k1_close_nearest,1,2025-10-21 15:20:00+00:00,2025-10-21 15:19:00+00:00,26028.0,25712.0,2025-10-21 15:46:00+00:00,target,31.75,31.0,316.0,0.0981012658227848,0.10047468354430379,0.10047468354430379,-0.04588607594936709,62.0,25712.5,26022.75,92314,92767,26059.5,2025-10-21,92769
A4_k1_close_nearest,1,2025-10-23 15:20:00+00:00,2025-10-23 15:19:00+00:00,25914.5,25561.25,2025-10-23 15:31:00+00:00,target,41.5,40.75,353.25,0.11535739561217269,0.11748053786270347,0.14578910120311395,-0.05024769992922859,81.5,25561.75,25904.0,93076,93317,25955.75,2025-10-23,93321
A4_k1_close_nearest,1,2025-10-24 13:35:00+00:00,2025-10-24 13:34:00+00:00,26247.0,25689.25,2025-10-24 13:37:00+00:00,target,32.25,31.5,557.75,0.05647691618108472,0.057821604661586735,0.07037203047960555,-0.0062752129090094125,63.0,25689.75,26203.25,93288,93569,26279.0,2025-10-24,93576
A4_k1_close_nearest,-1,2025-10-24 14:10:00+00:00,2025-10-24 14:09:00+00:00,26288.5,26307.5,2025-10-24 14:54:00+00:00,target,68.25,67.5,19.0,3.5526315789473686,3.5921052631578947,3.776315789473684,-0.47368421052631576,135.0,26307.0,26290.25,93579,93581,26220.5,2025-10-24,93583
A4_k1_close_nearest,-1,2025-10-24 15:25:00+00:00,2025-10-24 15:24:00+00:00,26295.75,26307.5,2025-10-24 16:00:00+00:00,time,16.75,15.75,11.75,1.3404255319148937,1.425531914893617,2.9361702127659575,-0.6595744680851063,31.5,26307.0,26297.75,93579,93583,26220.5,2025-10-24,93598
A4_k1_close_nearest,1,2025-10-27 13:40:00+00:00,2025-10-27 13:39:00+00:00,26595.75,26040.25,2025-10-27 13:41:00+00:00,target,3.75,3.0,555.5,0.0054005400540054005,0.0067506750675067504,0.01395139513951395,-0.047254725472547256,6.0,26040.75,26567.75,93416,93832,26599.25,2025-10-27,93853
A4_k1_close_nearest,-1,2025-10-27 14:00:00+00:00,2025-10-27 13:59:00+00:00,26604.5,26616.75,2025-10-27 14:01:00+00:00,stop,-12.0,-13.0,12.25,-1.0612244897959184,-0.9795918367346939,0.4489795918367347,-1.4081632653061225,-26.0,26616.25,26606.5,93852,93855,26552.75,2025-10-27,93857
A4_k1_close_nearest,1,2025-10-28 13:50:00+00:00,2025-10-28 13:49:00+00:00,26816.25,26463.5,2025-10-28 16:00:00+00:00,time,0.75,-0.25,352.75,-0.0007087172218284905,0.002126151665485471,0.08575478384124734,-0.15237420269312543,-0.5,26464.0,26798.25,93690,94129,26850.5,2025-10-28,94131
A4_k1_close_nearest,-1,2025-10-29 13:35:00+00:00,2025-10-29 13:34:00+00:00,27034.0,27067.0,2025-10-29 13:37:00+00:00,target,20.25,19.5,33.0,0.5909090909090909,0.6136363636363636,0.6590909090909091,-0.14393939393939395,39.0,27066.5,27044.5,94342,94389,27014.0,2025-10-29,94404
A4_k1_close_nearest,1,2025-10-29 13:40:00+00:00,2025-10-29 13:39:00+00:00,27029.75,26698.25,2025-10-29 13:41:00+00:00,target,2.75,2.0,331.5,0.006033182503770739,0.008295625942684766,0.01809954751131222,-0.03469079939668175,4.0,26698.75,27014.0,94064,94397,27032.25,2025-10-29,94405
A4_k1_close_nearest,-1,2025-10-29 13:55:00+00:00,2025-10-29 13:54:00+00:00,27047.0,27067.0,2025-10-29 13:56:00+00:00,stop,-19.75,-20.75,20.0,-1.0375,-0.9875,0.0875,-1.1875,-41.5,27066.5,27053.75,94342,94381,27014.0,2025-10-29,94408
A4_k1_close_nearest,1,2025-10-29 14:55:00+00:00,2025-10-29 14:54:00+00:00,27028.5,26698.25,2025-10-29 16:00:00+00:00,time,-34.0,-35.0,330.25,-0.10598031794095382,-0.10295230885692658,0.0174110522331567,-0.1627554882664648,-70.0,26698.75,27010.75,94064,94405,27049.0,2025-10-29,94420
A4_k1_close_nearest,-1,2025-10-30 14:05:00+00:00,2025-10-30 14:04:00+00:00,26855.75,27156.5,2025-10-30 14:09:00+00:00,target,6.75,6.0,300.75,0.0199501246882793,0.022443890274314215,0.0656691604322527,-0.19201995012468828,12.0,27156.0,26932.25,94563,94669,26849.25,2025-10-30,94686
A4_k1_close_nearest,-1,2025-10-30 15:25:00+00:00,2025-10-30 15:24:00+00:00,26822.75,27156.5,2025-10-30 15:41:00+00:00,target,87.75,87.0,333.75,0.2606741573033708,0.26292134831460673,0.2801498127340824,-0.008988764044943821,174.0,27156.0,26832.0,94563,94700,26735.25,2025-10-30,94702
A4_k1_close_nearest,1,2025-10-31 13:35:00+00:00,2025-10-31 13:34:00+00:00,26917.0,26609.0,2025-10-31 16:00:00+00:00,time,-108.25,-109.25,308.0,-0.3547077922077922,-0.351461038961039,0.07305194805194805,-0.46915584415584416,-218.5,26609.5,26913.75,94758,94894,26987.25,2025-10-31,94956
A4_k1_close_nearest,-1,2025-11-03 14:35:00+00:00,2025-11-03 14:34:00+00:00,26991.0,27030.0,2025-11-03 14:41:00+00:00,target,69.25,68.5,39.0,1.7564102564102564,1.7756410256410255,1.7820512820512822,-0.08974358974358974,137.0,27029.5,27009.25,94942,95226,26922.0,2025-11-03,95232
A4_k1_close_nearest,1,2025-11-03 14:45:00+00:00,2025-11-03 14:44:00+00:00,26924.25,26643.75,2025-11-03 17:00:00+00:00,time,-48.25,-49.25,280.5,-0.17557932263814616,-0.17201426024955438,0.05258467023172905,-0.5525846702317291,-98.5,26644.25,26922.0,95005,95224,27009.25,2025-11-03,95234
A4_k1_close_nearest,-1,2025-11-04 14:35:00+00:00,2025-11-04 14:34:00+00:00,26433.25,27022.75,2025-11-04 14:35:00+00:00,target,-6.25,-0.75,589.5,-0.001272264631043257,-0.010602205258693808,0.02205258693808312,-0.037319762510602206,-1.5,27022.25,26508.0,95232,95505,26439.75,2025-11-04,95508
A4_k1_close_nearest,-1,2025-11-04 14:45:00+00:00,2025-11-04 14:44:00+00:00,26531.75,27022.75,2025-11-04 17:00:00+00:00,time,19.0,18.0,491.0,0.03665987780040733,0.038696537678207736,0.10590631364562118,-0.24134419551934827,36.0,27022.25,26532.75,95232,95488,26439.75,2025-11-04,95510
A4_k1_close_nearest,1,2025-11-05 14:40:00+00:00,2025-11-05 14:39:00+00:00,26311.5,26159.75,2025-11-05 14:47:00+00:00,target,34.0,33.25,151.75,0.21911037891268534,0.22405271828665568,0.30642504118616143,-0.30477759472817134,66.5,26160.25,26255.75,95742,95764,26345.25,2025-11-05,95785
A4_k1_close_nearest,-1,2025-11-05 15:00:00+00:00,2025-11-05 14:59:00+00:00,26443.0,26787.75,2025-11-05 17:00:00+00:00,time,-87.25,-88.25,344.75,-0.25598259608411894,-0.25308194343727336,0.19724437998549674,-0.29731689630166785,-176.5,26787.25,26445.0,95351,95562,26264.75,2025-11-05,95789
